income_total,DAYS_BIRTH,family_size,begin_month,credit
135000.0,-10014,2.0,-3.0,1.0
99000.0,-14883,2.0,-31.0,2.0
225000.0,-20689,1.0,-35.0,2.0
180000.0,-11988,4.0,-22.0,2.0
315000.0,-10810,3.0,-20.0,2.0
202500.0,-10002,1.0,-20.0,2.0
117000.0,-19351,2.0,-24.0,1.0
148500.0,-20723,1.0,-46.0,0.0
225000.0,-9444,1.0,-10.0,2.0
99000.0,-22181,2.0,-59.0,1.0
216000.0,-19150,2.0,-18.0,2.0
135000.0,-14495,2.0,-5.0,2.0
175500.0,-16704,3.0,-19.0,2.0
157500.0,-10710,4.0,-39.0,2.0
135000.0,-17877,2.0,-23.0,2.0
202500.0,-23022,1.0,-6.0,2.0
135000.0,-18984,2.0,-5.0,2.0
121500.0,-17046,2.0,-38.0,2.0
180000.0,-11560,4.0,-26.0,2.0
90000.0,-11405,1.0,-2.0,1.0
99000.0,-15468,2.0,-6.0,2.0
292500.0,-17011,2.0,-29.0,1.0
126000.0,-23751,2.0,-22.0,2.0
450000.0,-18173,3.0,-32.0,2.0
157500.0,-15602,2.0,-31.0,2.0
81000.0,-21360,2.0,-12.0,2.0
315000.0,-13064,2.0,-34.0,1.0
112500.0,-23360,2.0,-57.0,2.0
238500.0,-12187,2.0,-14.0,1.0
225000.0,-8345,1.0,-20.0,2.0
99000.0,-11039,3.0,-25.0,1.0
135000.0,-20782,2.0,-20.0,2.0
157500.0,-10175,1.0,-56.0,2.0
270000.0,-20103,2.0,-39.0,2.0
202500.0,-19272,2.0,-8.0,2.0
333000.0,-11525,3.0,-46.0,1.0
76500.0,-20592,2.0,-9.0,1.0
157500.0,-21635,2.0,-30.0,1.0
72000.0,-12758,3.0,-13.0,0.0
270000.0,-21511,2.0,-45.0,2.0
135000.0,-18964,2.0,-26.0,0.0
180000.0,-12463,4.0,-32.0,2.0
180000.0,-15997,3.0,-26.0,2.0
225000.0,-11714,2.0,-44.0,2.0
157500.0,-23447,2.0,-26.0,2.0
112500.0,-17992,2.0,-30.0,2.0
67500.0,-11084,3.0,-13.0,2.0
67500.0,-23097,2.0,-26.0,2.0
202500.0,-12047,3.0,-9.0,1.0
103500.0,-21671,2.0,-38.0,1.0
112500.0,-13682,3.0,-5.0,2.0
47250.0,-21414,2.0,-51.0,2.0
270000.0,-18279,2.0,-3.0,1.0
157500.0,-8948,2.0,-5.0,2.0
270000.0,-23768,2.0,-37.0,1.0
90900.0,-22233,2.0,-27.0,2.0
103500.0,-11529,2.0,-16.0,0.0
202500.0,-21343,2.0,-35.0,1.0
67500.0,-24153,1.0,-24.0,2.0
562500.0,-13790,3.0,-37.0,2.0
220500.0,-15130,2.0,-22.0,2.0
337500.0,-15648,4.0,-28.0,2.0
139500.0,-9302,1.0,-8.0,2.0
252000.0,-15227,2.0,-53.0,2.0
144000.0,-22491,2.0,-33.0,2.0
180000.0,-17269,1.0,-14.0,2.0
112500.0,-16022,2.0,-39.0,2.0
90000.0,-14386,2.0,-36.0,2.0
202500.0,-15328,6.0,-51.0,2.0
157500.0,-15760,3.0,-9.0,2.0
90000.0,-16280,3.0,-20.0,2.0
112500.0,-12121,3.0,-36.0,0.0
180000.0,-10809,1.0,-8.0,1.0
139500.0,-17801,2.0,-5.0,2.0
99000.0,-18976,2.0,-2.0,1.0
99000.0,-19967,2.0,-39.0,2.0
247500.0,-19955,1.0,-56.0,1.0
144000.0,-15494,2.0,-47.0,0.0
135000.0,-23211,2.0,-7.0,2.0
157500.0,-18540,1.0,-1.0,1.0
180000.0,-13059,4.0,-19.0,2.0
112500.0,-10396,2.0,-5.0,2.0
157500.0,-15523,2.0,-46.0,1.0
157500.0,-12774,3.0,-5.0,1.0
54000.0,-16816,3.0,-43.0,2.0
135000.0,-14309,2.0,-57.0,2.0
108000.0,-12098,2.0,-2.0,1.0
297000.0,-15519,1.0,-7.0,0.0
94500.0,-22481,1.0,-33.0,2.0
180000.0,-13765,1.0,-10.0,2.0
445500.0,-12477,2.0,-29.0,2.0
63000.0,-22481,2.0,-53.0,2.0
189000.0,-15906,2.0,-43.0,2.0
121500.0,-9740,2.0,-36.0,2.0
112500.0,-10551,3.0,-7.0,2.0
360000.0,-10813,1.0,-17.0,2.0
234000.0,-11511,3.0,-19.0,2.0
85500.0,-22121,2.0,-7.0,2.0
180000.0,-10572,2.0,-19.0,1.0
117000.0,-8852,1.0,-9.0,2.0
90000.0,-12383,3.0,-6.0,1.0
315000.0,-22334,2.0,-33.0,2.0
450000.0,-19737,2.0,-41.0,0.0
135000.0,-18557,2.0,-23.0,2.0
67500.0,-16694,5.0,-42.0,2.0
234000.0,-11511,3.0,-35.0,1.0
112500.0,-22319,2.0,-37.0,2.0
225000.0,-16768,4.0,-60.0,2.0
360000.0,-16270,1.0,-5.0,2.0
157500.0,-18333,2.0,-41.0,2.0
180000.0,-17935,2.0,-38.0,2.0
135000.0,-22886,2.0,-12.0,0.0
144000.0,-22643,2.0,-31.0,2.0
135000.0,-14360,4.0,-30.0,2.0
157500.0,-23763,2.0,-26.0,2.0
202500.0,-13184,1.0,-30.0,0.0
157500.0,-13437,3.0,-33.0,2.0
315000.0,-11025,3.0,-26.0,1.0
180000.0,-18349,2.0,-42.0,2.0
157500.0,-15023,2.0,-4.0,1.0
202500.0,-16834,1.0,-5.0,2.0
202500.0,-15160,2.0,-47.0,0.0
180000.0,-19783,2.0,-3.0,1.0
76500.0,-14540,2.0,-5.0,2.0
157500.0,-15879,3.0,-20.0,0.0
90000.0,-20398,2.0,-27.0,2.0
247500.0,-11696,2.0,-17.0,2.0
292500.0,-22576,1.0,-41.0,2.0
202500.0,-14143,1.0,-52.0,2.0
157500.0,-11221,4.0,-41.0,2.0
198000.0,-24662,2.0,-16.0,0.0
81000.0,-15062,3.0,0.0,0.0
58500.0,-24473,2.0,-47.0,2.0
157500.0,-15145,2.0,-29.0,2.0
315000.0,-20420,3.0,-30.0,1.0
117000.0,-10391,3.0,-5.0,2.0
292500.0,-23362,2.0,-26.0,1.0
63000.0,-14770,2.0,-43.0,0.0
112500.0,-11664,2.0,-8.0,2.0
216000.0,-17937,1.0,-13.0,1.0
270000.0,-14399,1.0,-10.0,2.0
180000.0,-14122,3.0,-24.0,1.0
225000.0,-14077,2.0,-37.0,2.0
225000.0,-14357,3.0,-32.0,0.0
112500.0,-8735,1.0,-20.0,2.0
157500.0,-10809,1.0,0.0,0.0
292500.0,-18764,2.0,-26.0,1.0
315000.0,-13064,2.0,-50.0,2.0
81000.0,-9172,2.0,-3.0,1.0
360000.0,-9983,2.0,-9.0,2.0
126000.0,-10302,2.0,-10.0,2.0
126000.0,-14811,2.0,-54.0,2.0
155250.0,-22044,2.0,-46.0,2.0
157500.0,-19370,2.0,-39.0,2.0
103500.0,-20123,2.0,-16.0,2.0
135000.0,-11762,2.0,-19.0,0.0
315000.0,-10450,2.0,-35.0,2.0
157500.0,-15635,4.0,-16.0,2.0
202500.0,-11132,4.0,-35.0,2.0
135000.0,-10000,3.0,-25.0,1.0
45000.0,-22072,2.0,-14.0,2.0
180000.0,-19190,1.0,-1.0,1.0
135000.0,-8750,3.0,-26.0,2.0
270000.0,-16197,2.0,-48.0,2.0
135000.0,-8319,2.0,-10.0,2.0
135000.0,-10728,3.0,-8.0,2.0
90000.0,-20267,1.0,-8.0,2.0
90000.0,-21529,2.0,-4.0,2.0
76500.0,-17401,2.0,-23.0,1.0
135000.0,-20027,1.0,-39.0,2.0
207000.0,-24312,2.0,-34.0,1.0
225000.0,-10508,3.0,-2.0,1.0
270000.0,-11625,1.0,-10.0,2.0
157500.0,-19176,2.0,-42.0,2.0
112500.0,-15002,2.0,-52.0,2.0
135000.0,-10014,3.0,-17.0,2.0
270000.0,-9943,3.0,-46.0,0.0
211500.0,-10985,3.0,-16.0,0.0
90000.0,-9900,1.0,-54.0,2.0
157500.0,-20971,2.0,-22.0,2.0
225000.0,-15899,2.0,-57.0,1.0
135000.0,-10573,2.0,-14.0,2.0
157500.0,-13867,3.0,-26.0,1.0
112500.0,-23027,2.0,-25.0,1.0
157500.0,-15554,2.0,-53.0,1.0
445500.0,-19298,1.0,-22.0,2.0
135000.0,-18524,2.0,-33.0,2.0
157500.0,-8781,1.0,-27.0,2.0
85500.0,-16525,3.0,-20.0,2.0
315000.0,-13307,3.0,-35.0,2.0
225000.0,-23537,2.0,-21.0,1.0
135000.0,-20931,2.0,-48.0,2.0
180000.0,-14272,4.0,-13.0,2.0
247500.0,-23280,1.0,-4.0,2.0
180000.0,-13177,2.0,-1.0,1.0
360000.0,-14240,1.0,-12.0,1.0
202500.0,-14952,3.0,-24.0,2.0
450000.0,-14970,4.0,-2.0,1.0
180000.0,-19619,2.0,-26.0,2.0
81000.0,-22064,1.0,-51.0,2.0
315000.0,-11054,3.0,-29.0,2.0
112500.0,-14321,1.0,-60.0,1.0
112500.0,-14071,2.0,-33.0,2.0
90000.0,-21454,2.0,-18.0,2.0
112500.0,-10926,3.0,-44.0,2.0
157500.0,-19200,1.0,-57.0,0.0
225000.0,-10882,3.0,-12.0,2.0
166500.0,-13545,3.0,-23.0,2.0
225000.0,-23758,2.0,-42.0,2.0
405000.0,-12675,3.0,-1.0,1.0
225000.0,-12412,4.0,-28.0,2.0
157500.0,-13584,4.0,-21.0,2.0
202500.0,-14143,3.0,-47.0,2.0
175500.0,-18868,2.0,-38.0,2.0
157500.0,-14926,2.0,-58.0,2.0
180000.0,-18382,2.0,-52.0,2.0
90000.0,-21688,1.0,-21.0,1.0
130500.0,-15140,2.0,-20.0,1.0
459000.0,-15980,2.0,-36.0,1.0
189000.0,-14402,2.0,-7.0,2.0
72000.0,-22752,1.0,-43.0,2.0
67500.0,-19368,2.0,-23.0,2.0
225000.0,-15048,2.0,-37.0,2.0
225000.0,-13456,4.0,-48.0,1.0
252000.0,-11296,2.0,-29.0,2.0
90000.0,-12316,2.0,-25.0,2.0
67500.0,-12450,3.0,-8.0,2.0
90000.0,-10957,2.0,-41.0,2.0
135000.0,-17568,2.0,-10.0,2.0
360000.0,-12367,3.0,-20.0,2.0
157500.0,-21825,2.0,-13.0,2.0
180000.0,-17468,6.0,-22.0,1.0
157500.0,-23664,2.0,-37.0,2.0
337500.0,-14408,2.0,-12.0,2.0
202500.0,-17427,2.0,-36.0,2.0
211500.0,-14636,2.0,-54.0,2.0
180000.0,-17558,3.0,-19.0,0.0
202500.0,-10310,3.0,-25.0,2.0
90000.0,-11864,4.0,-12.0,2.0
162000.0,-22290,2.0,-42.0,1.0
90000.0,-11931,2.0,-38.0,2.0
162000.0,-14786,2.0,-28.0,0.0
220500.0,-11423,2.0,-10.0,2.0
292500.0,-20874,2.0,-19.0,2.0
157500.0,-11454,2.0,-10.0,1.0
405000.0,-13241,2.0,-5.0,0.0
76500.0,-17782,2.0,-49.0,2.0
112500.0,-19261,2.0,-50.0,2.0
135000.0,-12520,3.0,-29.0,2.0
119250.0,-17542,2.0,-51.0,2.0
49500.0,-22993,2.0,-25.0,1.0
225000.0,-10937,4.0,-15.0,2.0
135000.0,-24174,1.0,-10.0,0.0
135000.0,-15468,2.0,-59.0,2.0
67500.0,-21889,2.0,-8.0,1.0
225000.0,-14100,4.0,-16.0,2.0
157500.0,-13543,2.0,-26.0,2.0
180000.0,-11089,2.0,-53.0,1.0
76500.0,-19709,1.0,-48.0,2.0
171000.0,-23153,2.0,-15.0,1.0
157500.0,-9361,2.0,-2.0,0.0
157500.0,-19895,2.0,-22.0,2.0
90000.0,-18863,2.0,-14.0,2.0
180000.0,-11222,2.0,-42.0,2.0
787500.0,-17203,2.0,-12.0,2.0
112500.0,-13754,6.0,-20.0,0.0
112500.0,-19261,2.0,-50.0,2.0
315000.0,-17752,1.0,-4.0,1.0
72000.0,-22527,2.0,-52.0,2.0
157500.0,-17416,3.0,-20.0,0.0
72000.0,-22179,2.0,-26.0,0.0
315000.0,-19441,2.0,-41.0,0.0
450000.0,-10149,2.0,-34.0,2.0
135000.0,-13483,2.0,-29.0,2.0
126000.0,-20387,2.0,0.0,0.0
193500.0,-9540,1.0,-3.0,1.0
252000.0,-15227,2.0,-39.0,2.0
180000.0,-15670,3.0,-7.0,2.0
247500.0,-14122,2.0,-31.0,2.0
135000.0,-23200,1.0,-7.0,2.0
202500.0,-13387,3.0,-37.0,2.0
225000.0,-20538,1.0,-1.0,1.0
112500.0,-16023,3.0,-43.0,0.0
90000.0,-13483,2.0,-51.0,2.0
247500.0,-13788,1.0,-40.0,2.0
157500.0,-17038,2.0,-58.0,2.0
90000.0,-10097,1.0,-53.0,1.0
270000.0,-15292,2.0,-26.0,2.0
225000.0,-9412,2.0,-33.0,2.0
427500.0,-15788,3.0,-8.0,0.0
360000.0,-16538,3.0,-14.0,1.0
225000.0,-19299,2.0,-36.0,2.0
216000.0,-22867,2.0,-29.0,2.0
67500.0,-21819,2.0,-8.0,2.0
135000.0,-11034,3.0,-27.0,2.0
157500.0,-16151,2.0,-53.0,0.0
157500.0,-19294,2.0,-6.0,2.0
337500.0,-10869,2.0,-17.0,1.0
157500.0,-15355,3.0,-6.0,2.0
180000.0,-9208,2.0,-7.0,1.0
315000.0,-14419,2.0,-27.0,2.0
112500.0,-22119,1.0,-3.0,0.0
108000.0,-12249,2.0,-35.0,2.0
157500.0,-12148,1.0,-32.0,2.0
193500.0,-18787,2.0,-7.0,2.0
157500.0,-15355,3.0,-23.0,2.0
135000.0,-23122,2.0,-3.0,0.0
112500.0,-10101,2.0,-17.0,2.0
180000.0,-10774,3.0,-52.0,0.0
324000.0,-16120,1.0,-39.0,2.0
292500.0,-18409,2.0,-53.0,2.0
157500.0,-21049,1.0,-6.0,2.0
180000.0,-14781,2.0,-29.0,1.0
202500.0,-13446,4.0,-27.0,0.0
166500.0,-14557,4.0,-23.0,2.0
90000.0,-21885,2.0,-12.0,1.0
180000.0,-23603,1.0,-22.0,2.0
135000.0,-16965,2.0,-47.0,1.0
225000.0,-18868,2.0,-49.0,2.0
243000.0,-23198,4.0,-5.0,2.0
144000.0,-11147,4.0,-43.0,2.0
112500.0,-19061,1.0,-23.0,2.0
112500.0,-12135,4.0,-9.0,2.0
112500.0,-13741,3.0,-44.0,1.0
207000.0,-14761,2.0,-38.0,1.0
180000.0,-9278,1.0,-35.0,2.0
135000.0,-20445,2.0,-5.0,2.0
135000.0,-22335,2.0,-9.0,2.0
157500.0,-18333,2.0,-30.0,2.0
90000.0,-19284,2.0,-17.0,2.0
157500.0,-9579,2.0,-5.0,2.0
135000.0,-15083,5.0,-10.0,2.0
360000.0,-12052,3.0,-3.0,0.0
144000.0,-15494,2.0,-10.0,0.0
360000.0,-14805,3.0,-30.0,0.0
216000.0,-12304,2.0,-14.0,2.0
355500.0,-15220,3.0,-11.0,2.0
450000.0,-12238,4.0,-44.0,2.0
157500.0,-10862,2.0,-22.0,1.0
157500.0,-13633,4.0,-31.0,2.0
292500.0,-21079,2.0,-4.0,0.0
157500.0,-11454,2.0,-36.0,1.0
225000.0,-19121,2.0,-14.0,2.0
180000.0,-16294,3.0,-21.0,1.0
247500.0,-15260,2.0,-49.0,2.0
157500.0,-12942,2.0,-16.0,2.0
180000.0,-17701,2.0,-13.0,2.0
90000.0,-21885,2.0,-17.0,1.0
157500.0,-16856,2.0,-49.0,2.0
225000.0,-20978,1.0,-35.0,2.0
90000.0,-12414,2.0,-8.0,0.0
270000.0,-19861,2.0,-40.0,2.0
225000.0,-18630,2.0,-51.0,2.0
81000.0,-14435,2.0,-7.0,2.0
450000.0,-19087,2.0,-44.0,2.0
180000.0,-14817,1.0,-4.0,2.0
135000.0,-15438,2.0,-12.0,2.0
180000.0,-11075,4.0,-32.0,1.0
90000.0,-22859,2.0,-15.0,2.0
67500.0,-9130,1.0,-36.0,2.0
247500.0,-17698,2.0,-19.0,2.0
225000.0,-20723,2.0,-19.0,2.0
225000.0,-17706,2.0,-24.0,2.0
144000.0,-21833,2.0,-4.0,2.0
135000.0,-20440,2.0,-41.0,0.0
180000.0,-9859,2.0,-3.0,1.0
247500.0,-12099,5.0,-35.0,2.0
135000.0,-12334,4.0,-33.0,1.0
112500.0,-22254,1.0,-13.0,0.0
202500.0,-11328,2.0,-11.0,2.0
157500.0,-20463,2.0,-19.0,2.0
112500.0,-15515,2.0,-38.0,2.0
216000.0,-18408,1.0,-5.0,1.0
180000.0,-9961,3.0,-26.0,1.0
135000.0,-13120,2.0,-60.0,1.0
202500.0,-15207,3.0,-37.0,2.0
166500.0,-13545,3.0,-29.0,0.0
292500.0,-18942,2.0,-14.0,0.0
148500.0,-11819,1.0,-7.0,2.0
180000.0,-20061,2.0,-7.0,2.0
270000.0,-11822,2.0,-60.0,2.0
243000.0,-14295,3.0,-8.0,1.0
225000.0,-24166,2.0,-19.0,1.0
247500.0,-20471,1.0,-29.0,2.0
990000.0,-22635,2.0,-2.0,1.0
144000.0,-19975,2.0,-30.0,2.0
112500.0,-18715,2.0,-33.0,2.0
351000.0,-13408,3.0,-19.0,2.0
112500.0,-9435,1.0,-10.0,2.0
382500.0,-16269,3.0,-54.0,1.0
306000.0,-12677,2.0,-24.0,2.0
225000.0,-20264,2.0,-19.0,2.0
135000.0,-15438,2.0,-11.0,2.0
180000.0,-12258,4.0,-12.0,2.0
247500.0,-8793,2.0,-6.0,2.0
225000.0,-12262,2.0,-44.0,2.0
540000.0,-13297,3.0,-14.0,0.0
157500.0,-24047,2.0,-33.0,2.0
112500.0,-13682,3.0,-20.0,2.0
135000.0,-24022,1.0,-19.0,1.0
157500.0,-14976,2.0,-9.0,0.0
99000.0,-21505,1.0,-48.0,2.0
103500.0,-18292,2.0,-1.0,1.0
112500.0,-12974,4.0,-41.0,1.0
112500.0,-14307,3.0,-23.0,2.0
112500.0,-10406,3.0,-33.0,1.0
157500.0,-12870,1.0,-5.0,2.0
180000.0,-23431,1.0,-44.0,2.0
157500.0,-10032,2.0,-9.0,2.0
202500.0,-15941,2.0,-16.0,2.0
216000.0,-17937,1.0,-16.0,1.0
135000.0,-14655,2.0,-46.0,1.0
225000.0,-12079,4.0,-32.0,2.0
270000.0,-14852,3.0,-33.0,1.0
135000.0,-15562,2.0,-3.0,0.0
112500.0,-18964,2.0,-11.0,2.0
135000.0,-14863,3.0,-10.0,2.0
270000.0,-14573,3.0,-42.0,1.0
459000.0,-15839,3.0,-24.0,2.0
112500.0,-13541,3.0,-43.0,1.0
90000.0,-13135,4.0,-36.0,2.0
202500.0,-10954,4.0,-45.0,2.0
135000.0,-21374,2.0,-9.0,2.0
60376.5,-18304,1.0,-32.0,2.0
81000.0,-14157,2.0,-25.0,2.0
112500.0,-22609,1.0,-30.0,2.0
157500.0,-12309,2.0,-53.0,1.0
112500.0,-14499,3.0,-4.0,0.0
225000.0,-15290,4.0,-22.0,1.0
315000.0,-10450,2.0,-10.0,0.0
270000.0,-22030,1.0,-5.0,2.0
157500.0,-13543,2.0,-53.0,2.0
167400.0,-19028,2.0,-5.0,1.0
292500.0,-16666,3.0,-1.0,1.0
90000.0,-12639,3.0,-27.0,2.0
157500.0,-13854,4.0,-49.0,2.0
112500.0,-22788,2.0,-42.0,1.0
225000.0,-22762,1.0,-9.0,2.0
135000.0,-17615,1.0,-52.0,2.0
225000.0,-11729,4.0,-17.0,0.0
157500.0,-14425,2.0,-9.0,1.0
144000.0,-22491,2.0,-16.0,2.0
157500.0,-17052,2.0,-27.0,1.0
157500.0,-21585,2.0,-1.0,0.0
225000.0,-18978,1.0,-31.0,2.0
315000.0,-13557,2.0,-19.0,2.0
112500.0,-17993,1.0,-34.0,1.0
202500.0,-10564,2.0,-32.0,1.0
234000.0,-20693,2.0,-16.0,2.0
112500.0,-23593,2.0,-5.0,0.0
202500.0,-15929,2.0,-54.0,2.0
112500.0,-18484,2.0,0.0,1.0
202500.0,-21304,1.0,-51.0,2.0
202500.0,-10735,1.0,-1.0,1.0
135000.0,-21567,2.0,-9.0,2.0
180000.0,-20522,1.0,-39.0,0.0
162000.0,-15652,1.0,-13.0,0.0
279000.0,-21893,2.0,-20.0,2.0
418500.0,-19038,2.0,-30.0,2.0
112500.0,-13671,6.0,-42.0,0.0
72000.0,-21908,2.0,-54.0,2.0
315000.0,-16359,3.0,-22.0,2.0
225000.0,-17031,1.0,-51.0,2.0
112500.0,-16018,3.0,-21.0,2.0
270000.0,-18981,3.0,-14.0,2.0
292500.0,-12665,2.0,-20.0,0.0
270000.0,-19482,2.0,-7.0,2.0
270000.0,-11930,2.0,-17.0,2.0
135000.0,-13689,3.0,-22.0,2.0
90000.0,-10175,3.0,-1.0,1.0
202500.0,-14562,1.0,-52.0,0.0
157500.0,-8893,2.0,-11.0,2.0
99000.0,-22829,1.0,-33.0,1.0
180000.0,-11498,3.0,0.0,0.0
112500.0,-20878,2.0,-38.0,2.0
135000.0,-18195,2.0,-48.0,2.0
166500.0,-21466,2.0,-40.0,2.0
261000.0,-15050,3.0,-30.0,2.0
157500.0,-10806,4.0,-55.0,2.0
135000.0,-9100,1.0,-35.0,1.0
315000.0,-18233,2.0,-7.0,1.0
135000.0,-10910,2.0,-46.0,0.0
494100.0,-13246,5.0,-50.0,1.0
112500.0,-17168,1.0,-42.0,2.0
157500.0,-16757,2.0,-59.0,2.0
157500.0,-20691,2.0,-18.0,2.0
157500.0,-11588,2.0,-20.0,2.0
225000.0,-12958,2.0,-14.0,2.0
171000.0,-10224,1.0,-43.0,1.0
135000.0,-16493,1.0,-45.0,2.0
180000.0,-14272,4.0,-36.0,2.0
369000.0,-16981,2.0,-8.0,0.0
202500.0,-18902,2.0,-56.0,2.0
427500.0,-15144,4.0,-4.0,1.0
135000.0,-20890,1.0,-59.0,0.0
225000.0,-13747,3.0,-54.0,2.0
180000.0,-19240,3.0,-58.0,0.0
67500.0,-19737,1.0,-7.0,2.0
720000.0,-20791,1.0,-13.0,2.0
180000.0,-16234,3.0,-18.0,0.0
121500.0,-16471,1.0,-5.0,2.0
94500.0,-21373,2.0,-34.0,2.0
189000.0,-21845,1.0,-36.0,2.0
315000.0,-21871,2.0,-35.0,2.0
56250.0,-23843,2.0,-29.0,2.0
450000.0,-21406,2.0,-14.0,1.0
94500.0,-16758,2.0,-9.0,1.0
112500.0,-10668,4.0,-5.0,2.0
202500.0,-17971,3.0,-25.0,2.0
180000.0,-17330,4.0,-8.0,2.0
441000.0,-18261,2.0,-9.0,2.0
157500.0,-11454,2.0,-3.0,1.0
157500.0,-13355,2.0,-5.0,2.0
148500.0,-22774,2.0,-23.0,1.0
315000.0,-16901,3.0,-9.0,1.0
112500.0,-12424,3.0,-44.0,1.0
135000.0,-14439,4.0,-51.0,2.0
155250.0,-22044,2.0,-60.0,2.0
90000.0,-14116,2.0,-21.0,2.0
166500.0,-10568,1.0,-30.0,2.0
180000.0,-11089,2.0,-25.0,2.0
135000.0,-14118,1.0,-16.0,2.0
360000.0,-16480,2.0,-32.0,2.0
292500.0,-14670,4.0,-15.0,2.0
328500.0,-20940,2.0,-47.0,0.0
99000.0,-22657,2.0,-38.0,1.0
121500.0,-16471,1.0,-23.0,2.0
157500.0,-11332,2.0,-33.0,1.0
180000.0,-10049,2.0,-31.0,2.0
157500.0,-12035,2.0,-17.0,1.0
72000.0,-22681,2.0,-40.0,2.0
270000.0,-13728,2.0,-46.0,2.0
202500.0,-19318,2.0,-31.0,2.0
94500.0,-18713,2.0,-10.0,2.0
360000.0,-15244,3.0,-10.0,2.0
270000.0,-8784,2.0,-21.0,2.0
225000.0,-14058,3.0,-4.0,1.0
315000.0,-15825,2.0,-17.0,2.0
135000.0,-21396,2.0,-3.0,1.0
131400.0,-23646,2.0,-22.0,2.0
112500.0,-23360,2.0,-29.0,1.0
252000.0,-22765,1.0,-13.0,2.0
126000.0,-16468,4.0,-39.0,2.0
135000.0,-10370,1.0,-17.0,2.0
112500.0,-22365,2.0,-34.0,2.0
270000.0,-15207,4.0,-21.0,2.0
270000.0,-12015,2.0,-8.0,0.0
315000.0,-9095,3.0,-24.0,2.0
90000.0,-19867,1.0,-43.0,2.0
112500.0,-17300,2.0,-57.0,2.0
81000.0,-19893,2.0,-33.0,1.0
67500.0,-22611,1.0,-51.0,0.0
180000.0,-11223,2.0,-48.0,2.0
135000.0,-21363,2.0,-44.0,2.0
270000.0,-13360,4.0,-43.0,2.0
135000.0,-13797,2.0,-36.0,2.0
112500.0,-15201,1.0,-45.0,2.0
90000.0,-21454,2.0,-28.0,1.0
225000.0,-16768,4.0,-50.0,1.0
144000.0,-12753,3.0,-13.0,2.0
202500.0,-16013,5.0,-50.0,2.0
157500.0,-21497,1.0,-9.0,1.0
225000.0,-21717,2.0,-59.0,2.0
193500.0,-21757,2.0,-3.0,0.0
225000.0,-17868,3.0,-17.0,1.0
202500.0,-16856,3.0,-38.0,2.0
135000.0,-13277,3.0,-2.0,0.0
202500.0,-13666,3.0,-16.0,2.0
234000.0,-20693,2.0,-36.0,2.0
450000.0,-14970,4.0,-39.0,2.0
180000.0,-17844,1.0,-4.0,2.0
112500.0,-20008,2.0,-24.0,2.0
292500.0,-12015,3.0,-20.0,2.0
112500.0,-15867,2.0,-23.0,2.0
247500.0,-23339,1.0,-14.0,2.0
121500.0,-20997,2.0,-4.0,2.0
157500.0,-15202,4.0,-6.0,2.0
225000.0,-10577,2.0,-27.0,2.0
144000.0,-12903,3.0,-14.0,1.0
135000.0,-11004,2.0,-2.0,1.0
171000.0,-20845,2.0,-35.0,1.0
117000.0,-17569,2.0,-38.0,2.0
112500.0,-21271,3.0,-43.0,2.0
270000.0,-10734,2.0,-52.0,2.0
112500.0,-8865,3.0,-10.0,1.0
157500.0,-18650,1.0,-3.0,1.0
310500.0,-17067,2.0,-21.0,2.0
405000.0,-16962,3.0,-46.0,2.0
225000.0,-15899,2.0,-56.0,0.0
270000.0,-18279,2.0,-2.0,1.0
135000.0,-10877,3.0,-6.0,1.0
90000.0,-20663,2.0,-20.0,2.0
67500.0,-20482,1.0,-15.0,2.0
67500.0,-16447,2.0,-22.0,1.0
261000.0,-11117,2.0,-44.0,1.0
225000.0,-12079,4.0,-41.0,2.0
225000.0,-13502,2.0,-20.0,0.0
234000.0,-16148,2.0,-37.0,2.0
315000.0,-18213,2.0,-23.0,2.0
198000.0,-16149,3.0,-42.0,2.0
135000.0,-21034,2.0,-11.0,2.0
67500.0,-22682,2.0,-24.0,0.0
135000.0,-10014,3.0,-17.0,2.0
99000.0,-17952,1.0,-37.0,2.0
99000.0,-20659,1.0,-18.0,1.0
405000.0,-10772,2.0,-24.0,2.0
112500.0,-14307,3.0,-31.0,2.0
103500.0,-17007,2.0,-1.0,1.0
225000.0,-10457,2.0,-11.0,2.0
67500.0,-11686,1.0,-11.0,2.0
180000.0,-15615,2.0,-28.0,2.0
135000.0,-13797,2.0,-39.0,2.0
135000.0,-10765,3.0,-47.0,1.0
270000.0,-16421,2.0,-19.0,2.0
112500.0,-13137,2.0,-21.0,2.0
202500.0,-22042,2.0,-27.0,1.0
76500.0,-20775,1.0,-52.0,2.0
301500.0,-9009,2.0,-3.0,1.0
112500.0,-23269,2.0,-15.0,2.0
112500.0,-11295,1.0,-44.0,2.0
180000.0,-21881,2.0,-23.0,1.0
67500.0,-19737,1.0,-59.0,1.0
108000.0,-19316,2.0,-23.0,2.0
157500.0,-12280,3.0,-16.0,2.0
51750.0,-17166,2.0,-9.0,0.0
225000.0,-12839,4.0,-24.0,2.0
157500.0,-14330,2.0,-50.0,1.0
193500.0,-9540,1.0,-27.0,2.0
157500.0,-11907,2.0,-27.0,1.0
450000.0,-12238,4.0,-45.0,2.0
180000.0,-19575,2.0,-56.0,1.0
67500.0,-12281,2.0,-8.0,2.0
180000.0,-10376,2.0,-13.0,2.0
157500.0,-9361,2.0,-27.0,0.0
229500.0,-11187,3.0,-46.0,2.0
